country,date,infections,infections_new,infections_new_normed,deaths,deaths_new,deaths_per_infection,deaths_per_infection_new,datetime
Oman, 2/11/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-11
Pakistan, 2/11/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-11
Panama, 2/11/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-11
Papua New Guinea, 2/11/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-11
Paraguay, 2/11/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-11
Peru, 2/11/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-11
Philippines, 2/11/2020,3.0,0.0,0.2,1.0,0.0,0.3333333333333333,,2020-02-11
Poland, 2/11/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-11
Portugal, 2/11/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-11
Qatar, 2/11/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-11
Romania, 2/11/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-11
Russia, 2/11/2020,2.0,0.0,0.0,0.0,0.0,0.0,,2020-02-11
Rwanda, 2/11/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-11
Saint Kitts and Nevis, 2/11/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-11
Saint Lucia, 2/11/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-11
Saint Vincent and the Grenadines, 2/11/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-11
San Marino, 2/11/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-11
Saudi Arabia, 2/11/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-11
Senegal, 2/11/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-11
Serbia, 2/11/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-11
Seychelles, 2/11/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-11
Singapore, 2/11/2020,47.0,2.0,3.4,0.0,0.0,0.0,0.0,2020-02-11
Slovakia, 2/11/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-11
Slovenia, 2/11/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-11
Somalia, 2/11/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-11
South Africa, 2/11/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-11
Spain, 2/11/2020,2.0,0.0,0.2,0.0,0.0,0.0,,2020-02-11
Sri Lanka, 2/11/2020,1.0,0.0,0.0,0.0,0.0,0.0,,2020-02-11
Sudan, 2/11/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-11
Suriname, 2/11/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-11
Sweden, 2/11/2020,1.0,0.0,0.0,0.0,0.0,0.0,,2020-02-11
Switzerland, 2/11/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-11
Syria, 2/11/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-11
Taiwan*, 2/11/2020,18.0,0.0,1.4,0.0,0.0,0.0,,2020-02-11
Tanzania, 2/11/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-11
Thailand, 2/11/2020,33.0,1.0,1.4,0.0,0.0,0.0,0.0,2020-02-11
Timor-Leste, 2/11/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-11
Togo, 2/11/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-11
Trinidad and Tobago, 2/11/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-11
Tunisia, 2/11/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-11
Turkey, 2/11/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-11
Uganda, 2/11/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-11
Ukraine, 2/11/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-11
United Arab Emirates, 2/11/2020,8.0,0.0,0.6,0.0,0.0,0.0,,2020-02-11
United Kingdom, 2/11/2020,8.0,0.0,1.2,0.0,0.0,0.0,,2020-02-11
Uruguay, 2/11/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-11
US, 2/11/2020,12.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-02-11
Uzbekistan, 2/11/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-11
Venezuela, 2/11/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-11
Vietnam, 2/11/2020,15.0,1.0,1.2,0.0,0.0,0.0,0.0,2020-02-11
West Bank and Gaza, 2/11/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-11
Zambia, 2/11/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-11
Zimbabwe, 2/11/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-11
Afghanistan, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Albania, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Algeria, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Andorra, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Angola, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Antigua and Barbuda, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Argentina, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Armenia, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Australia, 2/12/2020,15.0,0.0,0.2,0.0,0.0,0.0,,2020-02-12
Austria, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Azerbaijan, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Bahamas, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Bahrain, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Bangladesh, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Barbados, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Belarus, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Belgium, 2/12/2020,1.0,0.0,0.0,0.0,0.0,0.0,,2020-02-12
Belize, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Benin, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Bhutan, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Bolivia, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Bosnia and Herzegovina, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Brazil, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Brunei, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Bulgaria, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Burkina Faso, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Burma, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Cabo Verde, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Cambodia, 2/12/2020,1.0,0.0,0.0,0.0,0.0,0.0,,2020-02-12
Cameroon, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Canada, 2/12/2020,7.0,0.0,0.4,0.0,0.0,0.0,,2020-02-12
Central African Republic, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Chad, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Chile, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
China, 2/12/2020,44759.0,373.0,2759.8,1117.0,5.0,0.024955874796130387,0.013404825737265416,2020-02-12
Colombia, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Congo (Brazzaville), 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Congo (Kinshasa), 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Costa Rica, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Cote d'Ivoire, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Croatia, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Cuba, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Cyprus, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Czechia, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Denmark, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Diamond Princess, 2/12/2020,175.0,40.0,27.0,0.0,0.0,0.0,0.0,2020-02-12
Djibouti, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Dominica, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Dominican Republic, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Ecuador, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Egypt, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
El Salvador, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Equatorial Guinea, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Eritrea, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Estonia, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Eswatini, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Ethiopia, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Fiji, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Finland, 2/12/2020,1.0,0.0,0.0,0.0,0.0,0.0,,2020-02-12
France, 2/12/2020,11.0,0.0,1.0,0.0,0.0,0.0,,2020-02-12
Gabon, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Gambia, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Georgia, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Germany, 2/12/2020,16.0,0.0,0.8,0.0,0.0,0.0,,2020-02-12
Ghana, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Greece, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Grenada, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Guatemala, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Guinea, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Guinea-Bissau, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Guyana, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Haiti, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Holy See, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Honduras, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Hungary, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Iceland, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
India, 2/12/2020,3.0,0.0,0.0,0.0,0.0,0.0,,2020-02-12
Indonesia, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Iran, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Iraq, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Ireland, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Israel, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Italy, 2/12/2020,3.0,0.0,0.2,0.0,0.0,0.0,,2020-02-12
Jamaica, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Japan, 2/12/2020,28.0,2.0,0.8,0.0,0.0,0.0,0.0,2020-02-12
Jordan, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Kazakhstan, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Kenya, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
"Korea, South", 2/12/2020,28.0,0.0,1.0,0.0,0.0,0.0,,2020-02-12
Kosovo, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Kuwait, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Kyrgyzstan, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Laos, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Latvia, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Lebanon, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Liberia, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Libya, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Liechtenstein, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Lithuania, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Luxembourg, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Madagascar, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Malaysia, 2/12/2020,18.0,0.0,1.2,0.0,0.0,0.0,,2020-02-12
Maldives, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Mali, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Malta, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Mauritania, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Mauritius, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Mexico, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Moldova, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Monaco, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Mongolia, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Montenegro, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Morocco, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Mozambique, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
MS Zaandam, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Namibia, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Nepal, 2/12/2020,1.0,0.0,0.0,0.0,0.0,0.0,,2020-02-12
Netherlands, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
New Zealand, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Nicaragua, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Niger, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Nigeria, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
North Macedonia, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Norway, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Oman, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Pakistan, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Panama, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Papua New Guinea, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Paraguay, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Peru, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Philippines, 2/12/2020,3.0,0.0,0.2,1.0,0.0,0.3333333333333333,,2020-02-12
Poland, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Portugal, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Qatar, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Romania, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Russia, 2/12/2020,2.0,0.0,0.0,0.0,0.0,0.0,,2020-02-12
Rwanda, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Saint Kitts and Nevis, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Saint Lucia, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Saint Vincent and the Grenadines, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
San Marino, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Saudi Arabia, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Senegal, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Serbia, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Seychelles, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Singapore, 2/12/2020,50.0,3.0,3.8,0.0,0.0,0.0,0.0,2020-02-12
Slovakia, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Slovenia, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Somalia, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
South Africa, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Spain, 2/12/2020,2.0,0.0,0.2,0.0,0.0,0.0,,2020-02-12
Sri Lanka, 2/12/2020,1.0,0.0,0.0,0.0,0.0,0.0,,2020-02-12
Sudan, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Suriname, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Sweden, 2/12/2020,1.0,0.0,0.0,0.0,0.0,0.0,,2020-02-12
Switzerland, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Syria, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Taiwan*, 2/12/2020,18.0,0.0,0.4,0.0,0.0,0.0,,2020-02-12
Tanzania, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Thailand, 2/12/2020,33.0,0.0,1.6,0.0,0.0,0.0,,2020-02-12
Timor-Leste, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Togo, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Trinidad and Tobago, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Tunisia, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Turkey, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Uganda, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Ukraine, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
United Arab Emirates, 2/12/2020,8.0,0.0,0.6,0.0,0.0,0.0,,2020-02-12
United Kingdom, 2/12/2020,9.0,1.0,1.2,0.0,0.0,0.0,0.0,2020-02-12
Uruguay, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
US, 2/12/2020,12.0,0.0,0.2,0.0,0.0,0.0,,2020-02-12
Uzbekistan, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Venezuela, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Vietnam, 2/12/2020,15.0,0.0,1.0,0.0,0.0,0.0,,2020-02-12
West Bank and Gaza, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Zambia, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Zimbabwe, 2/12/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-12
Afghanistan, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
Albania, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
Algeria, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
Andorra, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
Angola, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
Antigua and Barbuda, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
Argentina, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
Armenia, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
Australia, 2/13/2020,15.0,0.0,0.0,0.0,0.0,0.0,,2020-02-13
Austria, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
Azerbaijan, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
Bahamas, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
Bahrain, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
Bangladesh, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
Barbados, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
Belarus, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
Belgium, 2/13/2020,1.0,0.0,0.0,0.0,0.0,0.0,,2020-02-13
Belize, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
Benin, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
Bhutan, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
Bolivia, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
Bosnia and Herzegovina, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
Brazil, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
Brunei, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
Bulgaria, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
Burkina Faso, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
Burma, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
Cabo Verde, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
Cambodia, 2/13/2020,1.0,0.0,0.0,0.0,0.0,0.0,,2020-02-13
Cameroon, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
Canada, 2/13/2020,7.0,0.0,0.0,0.0,0.0,0.0,,2020-02-13
Central African Republic, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
Chad, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
Chile, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
China, 2/13/2020,59895.0,15136.0,2129.7999999999997,1369.0,252.0,0.022856665831872444,0.016649048625792813,2020-02-13
Colombia, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
Congo (Brazzaville), 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
Congo (Kinshasa), 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
Costa Rica, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
Cote d'Ivoire, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
Croatia, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
Cuba, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
Cyprus, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
Czechia, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
Denmark, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
Diamond Princess, 2/13/2020,175.0,0.0,22.8,0.0,0.0,0.0,,2020-02-13
Djibouti, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
Dominica, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
Dominican Republic, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
Ecuador, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
Egypt, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
El Salvador, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
Equatorial Guinea, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
Eritrea, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
Estonia, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
Eswatini, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
Ethiopia, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
Fiji, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
Finland, 2/13/2020,1.0,0.0,0.0,0.0,0.0,0.0,,2020-02-13
France, 2/13/2020,11.0,0.0,1.0,0.0,0.0,0.0,,2020-02-13
Gabon, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
Gambia, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
Georgia, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
Germany, 2/13/2020,16.0,0.0,0.6,0.0,0.0,0.0,,2020-02-13
Ghana, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
Greece, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
Grenada, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
Guatemala, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
Guinea, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
Guinea-Bissau, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
Guyana, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
Haiti, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
Holy See, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
Honduras, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
Hungary, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
Iceland, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
India, 2/13/2020,3.0,0.0,0.0,0.0,0.0,0.0,,2020-02-13
Indonesia, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
Iran, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
Iraq, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
Ireland, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
Israel, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
Italy, 2/13/2020,3.0,0.0,0.0,0.0,0.0,0.0,,2020-02-13
Jamaica, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
Japan, 2/13/2020,28.0,0.0,0.6,1.0,1.0,0.03571428571428571,inf,2020-02-13
Jordan, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
Kazakhstan, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
Kenya, 2/13/2020,0.0,0.0,0.0,0.0,0.0,,,2020-02-13
"Korea, South", 2/13/2020,28.0,0.0,0.8,0.0,0.0,0.0,,2020-02-13
