country,date,infections,infections_new,infections_new_normed,deaths,deaths_new,deaths_per_infection,deaths_per_infection_new,datetime,continent
Suriname, 3/19/2020,1.0,0.0,0.2,0.0,0.0,0.0,,2020-03-19,South America
Sweden, 3/19/2020,1439.0,160.0,93.0,11.0,1.0,0.007644197359277276,0.00625,2020-03-19,Europe
Switzerland, 3/19/2020,4075.0,1047.0,377.8,41.0,13.0,0.010061349693251533,0.012416427889207259,2020-03-19,Europe
Syria, 3/19/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-19,Asia
Taiwan*, 3/19/2020,108.0,8.0,10.0,1.0,0.0,0.009259259259259259,0.0,2020-03-19,Asia
Tanzania, 3/19/2020,6.0,3.0,0.6,0.0,0.0,0.0,0.0,2020-03-19,Africa
Thailand, 3/19/2020,272.0,60.0,27.4,1.0,0.0,0.003676470588235294,0.0,2020-03-19,Asia
Timor-Leste, 3/19/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-19,Asia
Togo, 3/19/2020,1.0,0.0,0.0,0.0,0.0,0.0,,2020-03-19,Africa
Trinidad and Tobago, 3/19/2020,9.0,2.0,1.4,0.0,0.0,0.0,0.0,2020-03-19,North America
Tunisia, 3/19/2020,39.0,10.0,2.6,1.0,1.0,0.02564102564102564,0.1,2020-03-19,Africa
Turkey, 3/19/2020,192.0,94.0,18.6,3.0,2.0,0.015625,0.02127659574468085,2020-03-19,Asia
Uganda, 3/19/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-19,Africa
Ukraine, 3/19/2020,16.0,2.0,2.2,2.0,0.0,0.125,0.0,2020-03-19,Europe
United Arab Emirates, 3/19/2020,140.0,27.0,5.6,0.0,0.0,0.0,0.0,2020-03-19,Asia
United Kingdom, 3/19/2020,2716.0,74.0,368.0,138.0,66.0,0.0508100147275405,0.8918918918918919,2020-03-19,Europe
Uruguay, 3/19/2020,79.0,29.0,10.0,0.0,0.0,0.0,0.0,2020-03-19,South America
US, 3/19/2020,13677.0,5894.0,1120.8,200.0,82.0,0.014623089858887182,0.013912453342382083,2020-03-19,North America
Uzbekistan, 3/19/2020,23.0,8.0,3.0,0.0,0.0,0.0,0.0,2020-03-19,Asia
Venezuela, 3/19/2020,42.0,6.0,7.2,0.0,0.0,0.0,0.0,2020-03-19,South America
Vietnam, 3/19/2020,85.0,10.0,5.6,0.0,0.0,0.0,0.0,2020-03-19,Asia
West Bank and Gaza, 3/19/2020,44.0,3.0,2.0,0.0,0.0,0.0,0.0,2020-03-19,Asia
Zambia, 3/19/2020,2.0,0.0,0.4,0.0,0.0,0.0,,2020-03-19,Africa
Zimbabwe, 3/19/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-19,Africa
Botswana, 3/19/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-19,Africa
Afghanistan, 3/20/2020,24.0,2.0,2.2,0.0,0.0,0.0,0.0,2020-03-20,Asia
Albania, 3/20/2020,70.0,6.0,5.2,2.0,0.0,0.02857142857142857,0.0,2020-03-20,Europe
Algeria, 3/20/2020,90.0,3.0,10.0,11.0,2.0,0.12222222222222222,0.6666666666666666,2020-03-20,Africa
Andorra, 3/20/2020,75.0,22.0,10.4,0.0,0.0,0.0,0.0,2020-03-20,Europe
Angola, 3/20/2020,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-03-20,Africa
Antigua and Barbuda, 3/20/2020,1.0,0.0,0.0,0.0,0.0,0.0,,2020-03-20,North America
Argentina, 3/20/2020,128.0,31.0,12.6,3.0,0.0,0.0234375,0.0,2020-03-20,South America
Armenia, 3/20/2020,136.0,21.0,19.4,0.0,0.0,0.0,0.0,2020-03-20,Asia
Australia, 3/20/2020,791.0,110.0,86.20000000000002,7.0,1.0,0.008849557522123894,0.00909090909090909,2020-03-20,Oceania
Austria, 3/20/2020,2388.0,375.0,271.6,6.0,0.0,0.002512562814070352,0.0,2020-03-20,Europe
Azerbaijan, 3/20/2020,44.0,0.0,5.8,1.0,0.0,0.022727272727272728,,2020-03-20,Asia
Bahamas, 3/20/2020,3.0,0.0,0.6,0.0,0.0,0.0,,2020-03-20,North America
Bahrain, 3/20/2020,285.0,7.0,13.6,1.0,0.0,0.0035087719298245615,0.0,2020-03-20,Asia
Bangladesh, 3/20/2020,20.0,3.0,2.8,1.0,0.0,0.05,0.0,2020-03-20,Asia
Barbados, 3/20/2020,5.0,0.0,1.0,0.0,0.0,0.0,,2020-03-20,North America
Belarus, 3/20/2020,69.0,18.0,4.8,0.0,0.0,0.0,0.0,2020-03-20,Europe
Belgium, 3/20/2020,2257.0,462.0,221.2,37.0,16.0,0.01639344262295082,0.03463203463203463,2020-03-20,Europe
Belize, 3/20/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-20,North America
Benin, 3/20/2020,2.0,0.0,0.4,0.0,0.0,0.0,,2020-03-20,Africa
Bhutan, 3/20/2020,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-03-20,Asia
Bolivia, 3/20/2020,15.0,3.0,0.4,0.0,0.0,0.0,0.0,2020-03-20,South America
Bosnia and Herzegovina, 3/20/2020,89.0,26.0,9.0,0.0,0.0,0.0,0.0,2020-03-20,Europe
Brazil, 3/20/2020,793.0,172.0,94.0,11.0,5.0,0.013871374527112233,0.029069767441860465,2020-03-20,South America
Brunei, 3/20/2020,78.0,3.0,7.0,0.0,0.0,0.0,0.0,2020-03-20,Asia
Bulgaria, 3/20/2020,127.0,33.0,10.6,3.0,0.0,0.023622047244094488,0.0,2020-03-20,Europe
Burkina Faso, 3/20/2020,40.0,7.0,6.2,1.0,0.0,0.025,0.0,2020-03-20,Africa
Burma, 3/20/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-20,Asia
Cabo Verde, 3/20/2020,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-03-20,Africa
Cambodia, 3/20/2020,51.0,14.0,6.0,0.0,0.0,0.0,0.0,2020-03-20,Asia
Cameroon, 3/20/2020,20.0,7.0,2.2,0.0,0.0,0.0,0.0,2020-03-20,Africa
Canada, 3/20/2020,943.0,143.0,120.4,12.0,3.0,0.012725344644750796,0.02097902097902098,2020-03-20,North America
Central African Republic, 3/20/2020,3.0,2.0,0.2,0.0,0.0,0.0,0.0,2020-03-20,Africa
Chad, 3/20/2020,1.0,0.0,0.2,0.0,0.0,0.0,,2020-03-20,Africa
Chile, 3/20/2020,434.0,196.0,35.4,0.0,0.0,0.0,0.0,2020-03-20,South America
China, 3/20/2020,81250.0,94.0,35.800000000000004,3253.0,4.0,0.040036923076923074,0.0425531914893617,2020-03-20,Asia
Colombia, 3/20/2020,128.0,26.0,16.0,0.0,0.0,0.0,0.0,2020-03-20,South America
Congo (Brazzaville), 3/20/2020,3.0,0.0,0.6,0.0,0.0,0.0,,2020-03-20,Africa
Congo (Kinshasa), 3/20/2020,18.0,4.0,2.4,0.0,0.0,0.0,0.0,2020-03-20,Africa
Costa Rica, 3/20/2020,89.0,20.0,8.6,1.0,0.0,0.011235955056179775,0.0,2020-03-20,North America
Cote d'Ivoire, 3/20/2020,9.0,0.0,1.6,0.0,0.0,0.0,,2020-03-20,Africa
Croatia, 3/20/2020,128.0,23.0,13.4,1.0,0.0,0.0078125,0.0,2020-03-20,Europe
Cuba, 3/20/2020,16.0,5.0,1.4,1.0,0.0,0.0625,0.0,2020-03-20,North America
Cyprus, 3/20/2020,67.0,0.0,8.2,0.0,0.0,0.0,,2020-03-20,Europe
Czechia, 3/20/2020,833.0,139.0,101.0,0.0,0.0,0.0,0.0,2020-03-20,Europe
Denmark, 3/20/2020,1337.0,112.0,77.8,9.0,3.0,0.006731488406881077,0.026785714285714284,2020-03-20,Europe
Diamond Princess, 3/20/2020,712.0,0.0,1.2,7.0,0.0,0.009831460674157303,,2020-03-20,Other
Djibouti, 3/20/2020,1.0,0.0,0.2,0.0,0.0,0.0,,2020-03-20,Africa
Dominica, 3/20/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-20,North America
Dominican Republic, 3/20/2020,72.0,38.0,4.6,2.0,0.0,0.027777777777777776,0.0,2020-03-20,North America
Ecuador, 3/20/2020,367.0,168.0,34.2,5.0,2.0,0.013623978201634877,0.011904761904761904,2020-03-20,South America
Egypt, 3/20/2020,285.0,29.0,29.4,8.0,2.0,0.028070175438596492,0.06896551724137931,2020-03-20,Africa
El Salvador, 3/20/2020,1.0,0.0,0.2,0.0,0.0,0.0,,2020-03-20,North America
Equatorial Guinea, 3/20/2020,6.0,0.0,1.2,0.0,0.0,0.0,,2020-03-20,Africa
Eritrea, 3/20/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-20,Africa
Estonia, 3/20/2020,283.0,16.0,30.4,0.0,0.0,0.0,0.0,2020-03-20,Europe
Eswatini, 3/20/2020,1.0,0.0,0.0,0.0,0.0,0.0,,2020-03-20,Africa
Ethiopia, 3/20/2020,9.0,3.0,1.0,0.0,0.0,0.0,0.0,2020-03-20,Africa
Fiji, 3/20/2020,1.0,0.0,0.2,0.0,0.0,0.0,,2020-03-20,Oceania
Finland, 3/20/2020,450.0,50.0,35.0,0.0,0.0,0.0,0.0,2020-03-20,Europe
France, 3/20/2020,12758.0,1788.0,1294.8000000000002,451.0,207.0,0.03535036839630036,0.11577181208053691,2020-03-20,Europe
Gabon, 3/20/2020,3.0,2.0,0.0,1.0,1.0,0.3333333333333333,0.5,2020-03-20,Africa
Gambia, 3/20/2020,1.0,0.0,0.2,0.0,0.0,0.0,,2020-03-20,Africa
Georgia, 3/20/2020,43.0,3.0,2.0,0.0,0.0,0.0,0.0,2020-03-20,Asia
Germany, 3/20/2020,19848.0,4528.0,2147.0,67.0,23.0,0.0033756549778315194,0.0050795053003533566,2020-03-20,Europe
Ghana, 3/20/2020,16.0,5.0,1.6,0.0,0.0,0.0,0.0,2020-03-20,Africa
Greece, 3/20/2020,495.0,77.0,38.0,6.0,0.0,0.012121212121212121,0.0,2020-03-20,Europe
Grenada, 3/20/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-20,North America
Guatemala, 3/20/2020,12.0,3.0,1.6,1.0,0.0,0.08333333333333333,0.0,2020-03-20,North America
Guinea, 3/20/2020,1.0,0.0,0.0,0.0,0.0,0.0,,2020-03-20,Africa
Guinea-Bissau, 3/20/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-20,Africa
Guyana, 3/20/2020,7.0,0.0,1.2,1.0,0.0,0.14285714285714285,,2020-03-20,South America
Haiti, 3/20/2020,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2020-03-20,North America
Holy See, 3/20/2020,1.0,0.0,0.0,0.0,0.0,0.0,,2020-03-20,Europe
Honduras, 3/20/2020,24.0,12.0,2.0,0.0,0.0,0.0,0.0,2020-03-20,North America
Hungary, 3/20/2020,85.0,12.0,8.6,3.0,2.0,0.03529411764705882,0.16666666666666666,2020-03-20,Europe
Iceland, 3/20/2020,409.0,79.0,34.8,0.0,-1.0,0.0,-0.012658227848101266,2020-03-20,Europe
India, 3/20/2020,244.0,50.0,18.4,5.0,1.0,0.020491803278688523,0.02,2020-03-20,Asia
Indonesia, 3/20/2020,369.0,58.0,43.0,32.0,7.0,0.08672086720867209,0.1206896551724138,2020-03-20,Asia
Iran, 3/20/2020,19644.0,1237.0,1135.6,1433.0,149.0,0.07294848299735288,0.12045270816491511,2020-03-20,Asia
Iraq, 3/20/2020,208.0,16.0,16.4,17.0,4.0,0.08173076923076923,0.25,2020-03-20,Asia
Ireland, 3/20/2020,683.0,126.0,85.6,3.0,0.0,0.004392386530014641,0.0,2020-03-20,Europe
Israel, 3/20/2020,529.0,102.0,54.4,0.0,0.0,0.0,0.0,2020-03-20,Asia
Italy, 3/20/2020,47021.0,5986.0,3975.6,4032.0,627.0,0.08574892069500861,0.10474440360841965,2020-03-20,Europe
Jamaica, 3/20/2020,16.0,1.0,1.4,1.0,0.0,0.0625,0.0,2020-03-20,North America
Japan, 3/20/2020,963.0,39.0,30.2,33.0,4.0,0.03426791277258567,0.10256410256410256,2020-03-20,Asia
Jordan, 3/20/2020,85.0,16.0,13.6,0.0,0.0,0.0,0.0,2020-03-20,Asia
Kazakhstan, 3/20/2020,49.0,5.0,7.6,3.0,3.0,0.061224489795918366,0.6,2020-03-20,Asia
Kenya, 3/20/2020,7.0,0.0,1.2,0.0,0.0,0.0,,2020-03-20,Africa
"Korea, South", 3/20/2020,8652.0,87.0,95.8,94.0,3.0,0.010864539990753583,0.034482758620689655,2020-03-20,Asia
Kosovo, 3/20/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-20,Europe
Kuwait, 3/20/2020,159.0,11.0,8.8,0.0,0.0,0.0,0.0,2020-03-20,Asia
Kyrgyzstan, 3/20/2020,6.0,3.0,0.6,0.0,0.0,0.0,0.0,2020-03-20,Asia
Laos, 3/20/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-20,Asia
Latvia, 3/20/2020,111.0,25.0,12.0,0.0,0.0,0.0,0.0,2020-03-20,Europe
Lebanon, 3/20/2020,163.0,6.0,12.8,4.0,0.0,0.024539877300613498,0.0,2020-03-20,Asia
Liberia, 3/20/2020,2.0,0.0,0.4,0.0,0.0,0.0,,2020-03-20,Africa
Libya, 3/20/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-20,Africa
Liechtenstein, 3/20/2020,28.0,0.0,4.8,0.0,0.0,0.0,,2020-03-20,Europe
Lithuania, 3/20/2020,49.0,13.0,5.6,0.0,0.0,0.0,0.0,2020-03-20,Europe
Luxembourg, 3/20/2020,484.0,149.0,56.8,4.0,0.0,0.008264462809917356,0.0,2020-03-20,Europe
Madagascar, 3/20/2020,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2020-03-20,Africa
Malaysia, 3/20/2020,1030.0,130.0,132.4,3.0,1.0,0.002912621359223301,0.007692307692307693,2020-03-20,Asia
Maldives, 3/20/2020,13.0,0.0,0.6,0.0,0.0,0.0,,2020-03-20,Asia
Mali, 3/20/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-20,Africa
Malta, 3/20/2020,64.0,11.0,7.0,0.0,0.0,0.0,0.0,2020-03-20,Europe
Mauritania, 3/20/2020,2.0,0.0,0.2,0.0,0.0,0.0,,2020-03-20,Africa
Mauritius, 3/20/2020,12.0,9.0,0.6,0.0,0.0,0.0,0.0,2020-03-20,Africa
Mexico, 3/20/2020,164.0,46.0,18.4,1.0,0.0,0.006097560975609756,0.0,2020-03-20,North America
Moldova, 3/20/2020,66.0,17.0,7.4,1.0,0.0,0.015151515151515152,0.0,2020-03-20,Europe
Monaco, 3/20/2020,11.0,4.0,1.0,0.0,0.0,0.0,0.0,2020-03-20,Europe
Mongolia, 3/20/2020,6.0,0.0,1.0,0.0,0.0,0.0,,2020-03-20,Asia
Montenegro, 3/20/2020,14.0,11.0,0.6,0.0,0.0,0.0,0.0,2020-03-20,Europe
Morocco, 3/20/2020,77.0,14.0,9.2,3.0,1.0,0.03896103896103896,0.07142857142857142,2020-03-20,Africa
Mozambique, 3/20/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-20,Africa
MS Zaandam, 3/20/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-20,Other
Namibia, 3/20/2020,3.0,0.0,0.2,0.0,0.0,0.0,,2020-03-20,Africa
Nepal, 3/20/2020,1.0,0.0,0.0,0.0,0.0,0.0,,2020-03-20,Asia
Netherlands, 3/20/2020,3003.0,536.0,301.0,107.0,30.0,0.03563103563103563,0.055970149253731345,2020-03-20,Europe
New Zealand, 3/20/2020,39.0,11.0,4.4,0.0,0.0,0.0,0.0,2020-03-20,Oceania
Nicaragua, 3/20/2020,1.0,0.0,0.2,0.0,0.0,0.0,,2020-03-20,North America
Niger, 3/20/2020,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-03-20,Africa
Nigeria, 3/20/2020,12.0,4.0,1.2,0.0,0.0,0.0,0.0,2020-03-20,Africa
North Macedonia, 3/20/2020,67.0,19.0,6.8,0.0,0.0,0.0,0.0,2020-03-20,Europe
Norway, 3/20/2020,1914.0,168.0,131.2,7.0,0.0,0.0036572622779519333,0.0,2020-03-20,Europe
Oman, 3/20/2020,48.0,0.0,5.8,0.0,0.0,0.0,,2020-03-20,Asia
Pakistan, 3/20/2020,501.0,47.0,84.6,3.0,1.0,0.005988023952095809,0.02127659574468085,2020-03-20,Asia
Panama, 3/20/2020,137.0,28.0,14.6,1.0,0.0,0.0072992700729927005,0.0,2020-03-20,North America
Papua New Guinea, 3/20/2020,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-03-20,Oceania
Paraguay, 3/20/2020,13.0,2.0,1.0,0.0,0.0,0.0,0.0,2020-03-20,South America
Peru, 3/20/2020,234.0,0.0,39.2,3.0,3.0,0.01282051282051282,inf,2020-03-20,South America
Philippines, 3/20/2020,230.0,13.0,21.2,18.0,1.0,0.0782608695652174,0.07692307692307693,2020-03-20,Asia
Poland, 3/20/2020,425.0,70.0,50.4,5.0,0.0,0.011764705882352941,0.0,2020-03-20,Europe
Portugal, 3/20/2020,1020.0,235.0,123.2,6.0,3.0,0.0058823529411764705,0.01276595744680851,2020-03-20,Europe
Qatar, 3/20/2020,470.0,10.0,24.6,0.0,0.0,0.0,0.0,2020-03-20,Asia
Romania, 3/20/2020,308.0,31.0,30.8,0.0,0.0,0.0,0.0,2020-03-20,Europe
Russia, 3/20/2020,253.0,54.0,28.0,1.0,0.0,0.003952569169960474,0.0,2020-03-20,Europe
Rwanda, 3/20/2020,17.0,9.0,1.4,0.0,0.0,0.0,0.0,2020-03-20,Africa
Saint Kitts and Nevis, 3/20/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-20,North America
Saint Lucia, 3/20/2020,2.0,0.0,0.2,0.0,0.0,0.0,,2020-03-20,North America
Saint Vincent and the Grenadines, 3/20/2020,1.0,0.0,0.0,0.0,0.0,0.0,,2020-03-20,North America
San Marino, 3/20/2020,144.0,25.0,7.8,14.0,3.0,0.09722222222222222,0.12,2020-03-20,Europe
Saudi Arabia, 3/20/2020,344.0,70.0,34.2,0.0,0.0,0.0,0.0,2020-03-20,Asia
Senegal, 3/20/2020,38.0,7.0,4.2,0.0,0.0,0.0,0.0,2020-03-20,Africa
Serbia, 3/20/2020,135.0,32.0,11.4,1.0,1.0,0.007407407407407408,0.03125,2020-03-20,Europe
Seychelles, 3/20/2020,7.0,1.0,0.8,0.0,0.0,0.0,0.0,2020-03-20,Africa
Singapore, 3/20/2020,385.0,40.0,26.6,0.0,0.0,0.0,0.0,2020-03-20,Asia
Slovakia, 3/20/2020,137.0,14.0,15.8,1.0,0.0,0.0072992700729927005,0.0,2020-03-20,Europe
Slovenia, 3/20/2020,341.0,55.0,21.0,1.0,0.0,0.002932551319648094,0.0,2020-03-20,Europe
Somalia, 3/20/2020,1.0,0.0,0.2,0.0,0.0,0.0,,2020-03-20,Africa
South Africa, 3/20/2020,202.0,52.0,22.4,0.0,0.0,0.0,0.0,2020-03-20,Africa
Spain, 3/20/2020,20410.0,2447.0,2314.4,1043.0,213.0,0.05110240078392945,0.08704536166734778,2020-03-20,Europe
Sri Lanka, 3/20/2020,73.0,13.0,10.0,0.0,0.0,0.0,0.0,2020-03-20,Asia
Sudan, 3/20/2020,2.0,0.0,0.2,1.0,0.0,0.5,,2020-03-20,Africa
Suriname, 3/20/2020,4.0,3.0,0.0,0.0,0.0,0.0,0.0,2020-03-20,South America
Sweden, 3/20/2020,1639.0,200.0,95.6,16.0,5.0,0.009762050030506406,0.025,2020-03-20,Europe
Switzerland, 3/20/2020,5294.0,1219.0,543.2,54.0,13.0,0.010200226671703816,0.01066447908121411,2020-03-20,Europe
Syria, 3/20/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-20,Asia
Taiwan*, 3/20/2020,135.0,27.0,11.0,2.0,1.0,0.014814814814814815,0.037037037037037035,2020-03-20,Asia
Tanzania, 3/20/2020,6.0,0.0,1.2,0.0,0.0,0.0,,2020-03-20,Africa
Thailand, 3/20/2020,322.0,50.0,38.0,1.0,0.0,0.003105590062111801,0.0,2020-03-20,Asia
Timor-Leste, 3/20/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-20,Asia
Togo, 3/20/2020,9.0,8.0,0.0,0.0,0.0,0.0,0.0,2020-03-20,Africa
Trinidad and Tobago, 3/20/2020,9.0,0.0,1.4,0.0,0.0,0.0,,2020-03-20,North America
Tunisia, 3/20/2020,54.0,15.0,4.2,1.0,0.0,0.018518518518518517,0.0,2020-03-20,Africa
Turkey, 3/20/2020,359.0,167.0,37.4,4.0,1.0,0.011142061281337047,0.005988023952095809,2020-03-20,Asia
Uganda, 3/20/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-20,Africa
Ukraine, 3/20/2020,29.0,13.0,2.6,3.0,1.0,0.10344827586206896,0.07692307692307693,2020-03-20,Europe
United Arab Emirates, 3/20/2020,140.0,0.0,11.0,2.0,2.0,0.014285714285714285,inf,2020-03-20,Asia
United Kingdom, 3/20/2020,4014.0,1298.0,314.40000000000003,178.0,40.0,0.04434479322371699,0.030816640986132512,2020-03-20,Europe
Uruguay, 3/20/2020,94.0,15.0,15.0,0.0,0.0,0.0,0.0,2020-03-20,South America
US, 3/20/2020,19100.0,5423.0,2190.0,244.0,44.0,0.012774869109947644,0.008113590263691683,2020-03-20,North America
Uzbekistan, 3/20/2020,33.0,10.0,4.6,0.0,0.0,0.0,0.0,2020-03-20,Asia
Venezuela, 3/20/2020,42.0,0.0,8.0,0.0,0.0,0.0,,2020-03-20,South America
Vietnam, 3/20/2020,91.0,6.0,6.4,0.0,0.0,0.0,0.0,2020-03-20,Asia
West Bank and Gaza, 3/20/2020,47.0,3.0,1.8,0.0,0.0,0.0,0.0,2020-03-20,Asia
Zambia, 3/20/2020,2.0,0.0,0.4,0.0,0.0,0.0,,2020-03-20,Africa
Zimbabwe, 3/20/2020,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-03-20,Africa
Botswana, 3/20/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-20,Africa
Afghanistan, 3/21/2020,24.0,0.0,1.6,0.0,0.0,0.0,,2020-03-21,Asia
Albania, 3/21/2020,76.0,6.0,5.6,2.0,0.0,0.02631578947368421,0.0,2020-03-21,Europe
Algeria, 3/21/2020,139.0,49.0,8.4,15.0,4.0,0.1079136690647482,0.08163265306122448,2020-03-21,Africa
Andorra, 3/21/2020,88.0,13.0,14.8,0.0,0.0,0.0,0.0,2020-03-21,Europe
Angola, 3/21/2020,2.0,1.0,0.2,0.0,0.0,0.0,0.0,2020-03-21,Africa
Antigua and Barbuda, 3/21/2020,1.0,0.0,0.0,0.0,0.0,0.0,,2020-03-21,North America
Argentina, 3/21/2020,158.0,30.0,16.6,4.0,1.0,0.02531645569620253,0.03333333333333333,2020-03-21,South America
Armenia, 3/21/2020,160.0,24.0,22.0,0.0,0.0,0.0,0.0,2020-03-21,Asia
Australia, 3/21/2020,1071.0,280.0,98.8,7.0,0.0,0.006535947712418301,0.0,2020-03-21,Oceania
Austria, 3/21/2020,2814.0,426.0,305.6,8.0,2.0,0.0028429282160625444,0.004694835680751174,2020-03-21,Europe
Azerbaijan, 3/21/2020,53.0,9.0,4.2,1.0,0.0,0.018867924528301886,0.0,2020-03-21,Asia
Bahamas, 3/21/2020,4.0,1.0,0.6,0.0,0.0,0.0,0.0,2020-03-21,North America
Bahrain, 3/21/2020,305.0,20.0,14.2,1.0,0.0,0.003278688524590164,0.0,2020-03-21,Asia
Bangladesh, 3/21/2020,25.0,5.0,3.0,2.0,1.0,0.08,0.2,2020-03-21,Asia
Barbados, 3/21/2020,6.0,1.0,1.0,0.0,0.0,0.0,0.0,2020-03-21,North America
Belarus, 3/21/2020,76.0,7.0,8.4,0.0,0.0,0.0,0.0,2020-03-21,Europe
Belgium, 3/21/2020,2815.0,558.0,274.2,67.0,30.0,0.023801065719360567,0.053763440860215055,2020-03-21,Europe
Belize, 3/21/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-21,North America
Benin, 3/21/2020,2.0,0.0,0.4,0.0,0.0,0.0,,2020-03-21,Africa
Bhutan, 3/21/2020,2.0,0.0,0.2,0.0,0.0,0.0,,2020-03-21,Asia
Bolivia, 3/21/2020,19.0,4.0,1.0,0.0,0.0,0.0,0.0,2020-03-21,South America
Bosnia and Herzegovina, 3/21/2020,93.0,4.0,13.0,1.0,1.0,0.010752688172043012,0.25,2020-03-21,Europe
Brazil, 3/21/2020,1021.0,228.0,126.2,15.0,4.0,0.014691478942213516,0.017543859649122806,2020-03-21,South America
Brunei, 3/21/2020,83.0,5.0,5.6,0.0,0.0,0.0,0.0,2020-03-21,Asia
Bulgaria, 3/21/2020,163.0,36.0,15.2,3.0,0.0,0.018404907975460124,0.0,2020-03-21,Europe
Burkina Faso, 3/21/2020,64.0,24.0,7.4,2.0,1.0,0.03125,0.041666666666666664,2020-03-21,Africa
Burma, 3/21/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-21,Asia
Cabo Verde, 3/21/2020,3.0,2.0,0.2,0.0,0.0,0.0,0.0,2020-03-21,Africa
Cambodia, 3/21/2020,53.0,2.0,8.8,0.0,0.0,0.0,0.0,2020-03-21,Asia
Cameroon, 3/21/2020,27.0,7.0,3.6,0.0,0.0,0.0,0.0,2020-03-21,Africa
Canada, 3/21/2020,1277.0,334.0,138.2,19.0,7.0,0.014878621769772905,0.020958083832335328,2020-03-21,North America
Central African Republic, 3/21/2020,3.0,0.0,0.4,0.0,0.0,0.0,,2020-03-21,Africa
Chad, 3/21/2020,1.0,0.0,0.2,0.0,0.0,0.0,,2020-03-21,Africa
Chile, 3/21/2020,537.0,103.0,72.0,0.0,0.0,0.0,0.0,2020-03-21,South America
China, 3/21/2020,81305.0,55.0,49.4,3259.0,6.0,0.04008363569276182,0.10909090909090909,2020-03-21,Asia
Colombia, 3/21/2020,196.0,68.0,18.8,0.0,0.0,0.0,0.0,2020-03-21,South America
Congo (Brazzaville), 3/21/2020,3.0,0.0,0.4,0.0,0.0,0.0,,2020-03-21,Africa
Congo (Kinshasa), 3/21/2020,23.0,5.0,3.2,1.0,1.0,0.043478260869565216,0.2,2020-03-21,Africa
Costa Rica, 3/21/2020,117.0,28.0,12.4,2.0,1.0,0.017094017094017096,0.03571428571428571,2020-03-21,North America
Cote d'Ivoire, 3/21/2020,14.0,5.0,1.6,0.0,0.0,0.0,0.0,2020-03-21,Africa
Croatia, 3/21/2020,206.0,78.0,15.8,1.0,0.0,0.0048543689320388345,0.0,2020-03-21,Europe
Cuba, 3/21/2020,21.0,5.0,2.4,1.0,0.0,0.047619047619047616,0.0,2020-03-21,North America
Cyprus, 3/21/2020,84.0,17.0,8.2,0.0,0.0,0.0,0.0,2020-03-21,Europe
Czechia, 3/21/2020,995.0,162.0,116.0,0.0,0.0,0.0,0.0,2020-03-21,Europe
Denmark, 3/21/2020,1420.0,83.0,92.4,13.0,4.0,0.009154929577464789,0.04819277108433735,2020-03-21,Europe
Diamond Princess, 3/21/2020,712.0,0.0,1.2,8.0,1.0,0.011235955056179775,inf,2020-03-21,Other
Djibouti, 3/21/2020,1.0,0.0,0.2,0.0,0.0,0.0,,2020-03-21,Africa
Dominica, 3/21/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-21,North America
Dominican Republic, 3/21/2020,112.0,40.0,12.2,2.0,0.0,0.017857142857142856,0.0,2020-03-21,North America
Ecuador, 3/21/2020,506.0,139.0,67.8,7.0,2.0,0.01383399209486166,0.014388489208633094,2020-03-21,South America
Egypt, 3/21/2020,294.0,9.0,35.0,10.0,2.0,0.034013605442176874,0.2222222222222222,2020-03-21,Africa
El Salvador, 3/21/2020,3.0,2.0,0.2,0.0,0.0,0.0,0.0,2020-03-21,North America
